OBJECTID1,OBJECTID,ID,CAL_YEAR,CAL_QTR,Sector,CENSUS_TRACT,GRPD_NUMBER_ACCTS,USAGE_MMBTU,EMISSIONS_MTCO2E,RSE_Quintile,USAGEPERCAPITA_MMBTU,EMISSIONSPERCAPITA_MTCO2E,Ind_Grp_Flag,SHAPE_Length,SHAPE_Area
4160,69,19-2-R-004100,2019,Q2,Residential,53033004100,3136,26322.70494378,145.461842595061,Lowest,8.39371968870536,0.0463845161336291,0,35587.8223128339,34329000.1329657
4161,69,19-3-C-004100,2019,Q3,Commercial,53033004100,154,34252.33746036,189.281767615191,Lowest,222.417775716623,1.22910238711163,0,35587.8223128339,34329000.1329657
4162,69,19-3-R-004100,2019,Q3,Residential,53033004100,3140,25653.05199594,141.761274895044,Lowest,8.1697617821465,0.0451469028328166,0,35587.8223128339,34329000.1329657
4163,69,19-4-C-004100,2019,Q4,Commercial,53033004100,135,26255.40389442,145.089930412426,Lowest,194.484473292,1.07474022527723,0,35587.8223128339,34329000.1329657
4164,69,19-4-R-004100,2019,Q4,Residential,53033004100,3116,34042.9890228,188.124887669269,Lowest,10.9252211241335,0.0603738407154265,0,35587.8223128339,34329000.1329657
4165,69,20-1-C-004100,2020,Q1,Commercial,53033004100,135,25310.42536998,66.0814359789482,Lowest,187.484632370222,0.489492118362579,0,35587.8223128339,34329000.1329657
4166,69,20-1-R-004100,2020,Q1,Residential,53033004100,3106,36432.35370636,95.1189959796051,Lowest,11.7296695770637,0.0306242743012251,0,35587.8223128339,34329000.1329657
4167,69,20-2-C-004100,2020,Q2,Commercial,53033004100,133,27384.02379366,71.4952668204867,Lowest,205.894915741805,0.537558397146517,0,35587.8223128339,34329000.1329657
4168,69,20-2-R-004100,2020,Q2,Residential,53033004100,3119,28748.9002665,75.058739023768,Lowest,9.21734538842578,0.0240650012900827,0,35587.8223128339,34329000.1329657
4169,69,20-3-C-004100,2020,Q3,Commercial,53033004100,131,31983.80347848,83.5045492531802,Lowest,244.15117159145,0.637439307276184,0,35587.8223128339,34329000.1329657
4170,69,20-3-R-004100,2020,Q3,Residential,53033004100,3127,27577.48871952,72.0003725200358,Lowest,8.81915213288136,0.0230253829613162,0,35587.8223128339,34329000.1329657
4171,69,20-4-C-004100,2020,Q4,Commercial,53033004100,130,37529.87877378,97.9844568091978,Lowest,288.691375182923,0.753726590839983,0,35587.8223128339,34329000.1329657
4172,69,20-4-R-004100,2020,Q4,Residential,53033004100,3125,36127.05247986,94.3219037475171,Lowest,11.5606567935552,0.0301830091992055,0,35587.8223128339,34329000.1329657
4173,69,21-1-C-004100,2021,Q1,Commercial,53033004100,128,37437.9830193,97.7445318246256,Lowest,292.484242338281,0.763629154879888,0,35587.8223128339,34329000.1329657
4174,69,21-1-R-004100,2021,Q1,Residential,53033004100,3121,38842.65186882,101.411895501621,Lowest,12.4455789390644,0.0324933981100998,0,35587.8223128339,34329000.1329657
4175,69,21-2-C-004100,2021,Q2,Commercial,53033004100,129,31458.82867878,82.1339247729578,Lowest,243.866888982791,0.636697091263238,0,35587.8223128339,34329000.1329657
4176,69,21-2-R-004100,2021,Q2,Residential,53033004100,3128,29171.35049562,76.161688395887,Lowest,9.32587931445652,0.0243483658554626,0,35587.8223128339,34329000.1329657
4177,69,21-3-C-004100,2021,Q3,Commercial,53033004100,130,38922.01483308,101.619099393503,Lowest,299.400114100615,0.781685379950026,0,35587.8223128339,34329000.1329657
4178,69,21-3-R-004100,2021,Q3,Residential,53033004100,3136,27880.50722436,72.7915049342611,Lowest,8.89046786491071,0.0232115768285271,0,35587.8223128339,34329000.1329657
4179,69,21-4-C-004100,2021,Q4,Commercial,53033004100,131,33813.04832034,88.2804123270013,Lowest,258.114872674351,0.673896277305353,0,35587.8223128339,34329000.1329657
4180,69,21-4-R-004100,2021,Q4,Residential,53033004100,3173,37041.4582299,96.7092695917008,Lowest,11.6739546895367,0.030478811721305,0,35587.8223128339,34329000.1329657
4181,90,17-1-C-002100,2017,Q1,Commercial,53033002100,84,3707.40271062,22.8531149109743,Middle,44.135746555,0.272060891797313,0,16139.9210115895,14696753.744962
4182,90,17-1-R-002100,2017,Q1,Residential,53033002100,1707,17177.95477896,105.888085309579,Middle,10.0632424012654,0.0620316844227174,0,16139.9210115895,14696753.744962
4183,90,17-2-C-002100,2017,Q2,Commercial,53033002100,83,2885.4250089,17.7862925725604,Middle,34.7641567337349,0.214292681597113,0,16139.9210115895,14696753.744962
4184,90,17-2-R-002100,2017,Q2,Residential,53033002100,1706,11767.6690071,72.5380847576156,Middle,6.89781301705744,0.0425193931756246,0,16139.9210115895,14696753.744962
4185,90,17-3-C-002100,2017,Q3,Commercial,53033002100,87,2698.80483588,16.6359313650997,Middle,31.02074524,0.191217601897697,0,16139.9210115895,14696753.744962
4186,90,17-3-R-002100,2017,Q3,Residential,53033002100,1712,10184.6748969,62.7802167493284,Middle,5.94899234632009,0.0366706873535797,0,16139.9210115895,14696753.744962
4187,90,17-4-C-002100,2017,Q4,Commercial,53033002100,87,3412.64840886,21.036194966095,Middle,39.22584378,0.241795344437873,0,16139.9210115895,14696753.744962
4188,90,17-4-R-002100,2017,Q4,Residential,53033002100,1717,15222.1024824,93.8318505892064,Middle,8.86552270378567,0.0546487190385593,0,16139.9210115895,14696753.744962
4189,90,18-1-C-002100,2018,Q1,Commercial,53033002100,85,3342.43339194,14.2406344874756,Middle,39.3227457875294,0.167536876323242,0,16139.9210115895,14696753.744962
4190,90,18-1-R-002100,2018,Q1,Residential,53033002100,1700,16056.02267412,68.4076310319688,Middle,9.44471922007059,0.0402397829599816,0,16139.9210115895,14696753.744962
4191,90,18-2-C-002100,2018,Q2,Commercial,53033002100,83,2601.80451996,11.0851415217304,Middle,31.3470424091566,0.133555921948559,0,16139.9210115895,14696753.744962
4192,90,18-2-R-002100,2018,Q2,Residential,53033002100,1705,10581.99130278,45.0851977053372,Middle,6.20644651189443,0.0264429312054764,0,16139.9210115895,14696753.744962
4193,90,18-3-C-002100,2018,Q3,Commercial,53033002100,81,2434.66766634,10.3730451049316,Middle,30.0576255103704,0.128062285246069,0,16139.9210115895,14696753.744962
4194,90,18-3-R-002100,2018,Q3,Residential,53033002100,1704,9409.78813932,40.0909570314168,Middle,5.52217613809859,0.0235275569433197,0,16139.9210115895,14696753.744962
4195,90,18-4-C-002100,2018,Q4,Commercial,53033002100,81,3242.88420744,13.8164993189456,Middle,40.0356074992592,0.170574065665995,0,16139.9210115895,14696753.744962
4196,90,18-4-R-002100,2018,Q4,Residential,53033002100,1702,13843.1031621,58.979357009554,Middle,8.13343311521739,0.0346529712159542,0,16139.9210115895,14696753.744962
4197,90,19-1-C-002100,2019,Q1,Commercial,53033002100,82,3876.80863734,21.4236237871586,Middle,47.2781541139024,0.261263704721447,0,16139.9210115895,14696753.744962
4198,90,19-1-R-002100,2019,Q1,Residential,53033002100,1707,16137.30326106,89.1763164873278,Middle,9.45360472235501,0.0522415445151305,0,16139.9210115895,14696753.744962
4199,90,19-2-C-002100,2019,Q2,Commercial,53033002100,83,2813.84854812,15.5496023477515,Middle,33.9017897363855,0.187344606599416,0,16139.9210115895,14696753.744962
4200,90,19-2-R-002100,2019,Q2,Residential,53033002100,1718,10757.08526688,59.4447055199885,Middle,6.26140003892899,0.0346011091501679,0,16139.9210115895,14696753.744962
4201,90,19-3-C-002100,2019,Q3,Commercial,53033002100,83,2693.43412752,14.8841804797139,Middle,32.4510135845783,0.179327475659204,0,16139.9210115895,14696753.744962
4202,90,19-3-R-002100,2019,Q3,Residential,53033002100,1738,9781.91612772,54.0558254589531,Middle,5.62826014253164,0.0311023161443919,0,16139.9210115895,14696753.744962
4203,90,19-4-C-002100,2019,Q4,Commercial,53033002100,84,3364.22673012,18.5910460234235,Middle,40.0503182157143,0.221321976469328,0,16139.9210115895,14696753.744962
4204,90,19-4-R-002100,2019,Q4,Residential,53033002100,1738,14790.28592898,81.7325669353601,Middle,8.50994587398159,0.0470267934035444,0,16139.9210115895,14696753.744962
4205,90,20-1-C-002100,2020,Q1,Commercial,53033002100,84,3505.21294278,9.15154531324576,Middle,41.7287255092857,0.10894696801483,0,16139.9210115895,14696753.744962
4206,90,20-1-R-002100,2020,Q1,Residential,53033002100,1736,16648.9570662,43.4677400479904,Middle,9.59041305656682,0.0250390207649714,0,16139.9210115895,14696753.744962
4207,90,20-2-C-002100,2020,Q2,Commercial,53033002100,82,2403.2213841,6.2744231957872,Middle,29.307577854878,0.0765173560461854,0,16139.9210115895,14696753.744962
4208,90,20-2-R-002100,2020,Q2,Residential,53033002100,1743,12214.59792858,31.8903439680394,Middle,7.00780145070568,0.018296238650625,0,16139.9210115895,14696753.744962
4209,90,20-3-C-002100,2020,Q3,Commercial,53033002100,80,2421.36714462,6.32179884809504,Middle,30.26708930775,0.079022485601188,0,16139.9210115895,14696753.744962
4210,90,20-3-R-002100,2020,Q3,Residential,53033002100,1758,10461.73384062,27.313898716127,Middle,5.95092937464164,0.0155369162207776,0,16139.9210115895,14696753.744962
4211,90,20-4-C-002100,2020,Q4,Commercial,53033002100,81,3022.03344594,7.89004162375648,Middle,37.3090548881481,0.0974079212809442,0,16139.9210115895,14696753.744962
4212,90,20-4-R-002100,2020,Q4,Residential,53033002100,1769,15796.0756125,41.2410042126,Middle,8.92938135245902,0.0233131736645562,0,16139.9210115895,14696753.744962
4213,90,21-1-C-002100,2021,Q1,Commercial,53033002100,79,3183.40378296,8.31135353135232,Middle,40.2962504172152,0.105207006725979,0,16139.9210115895,14696753.744962
4214,90,21-1-R-002100,2021,Q1,Residential,53033002100,1764,17496.40639302,45.6802934767478,Middle,9.91859772846939,0.0258958579800158,0,16139.9210115895,14696753.744962
4215,90,21-2-C-002100,2021,Q2,Commercial,53033002100,80,2520.04282128,6.57942511531776,Middle,31.500535266,0.082242813941472,0,16139.9210115895,14696753.744962
4216,90,21-2-R-002100,2021,Q2,Residential,53033002100,1766,12111.79697466,31.6219472676387,Middle,6.85832218270668,0.0179059724052314,0,16139.9210115895,14696753.744962
4217,90,21-3-C-002100,2021,Q3,Commercial,53033002100,82,2645.50379694,6.90698347554848,Middle,32.2622414260976,0.0842315057993717,0,16139.9210115895,14696753.744962
4218,90,21-3-R-002100,2021,Q3,Residential,53033002100,1773,10687.81882488,27.904170123849,Middle,6.02809860399323,0.0157383926248443,0,16139.9210115895,14696753.744962
4219,90,21-4-C-002100,2021,Q4,Commercial,53033002100,86,3540.82544796,9.24452381703232,Middle,41.1723889297674,0.107494462988748,0,16139.9210115895,14696753.744962
4220,90,21-4-R-002100,2021,Q4,Residential,53033002100,1778,16270.52344308,42.4797109306234,Middle,9.15102555853768,0.023891850917111,0,16139.9210115895,14696753.744962
4221,11,17-1-C-007500,2017,Q1,Commercial,53033007500,722,42267.48844176,260.544603797919,Middle,58.5422277586704,0.360865102213185,0,13220.736135807,8629524.48778418
4222,11,17-1-R-007500,2017,Q1,Residential,53033007500,5962,33919.60945254,209.086736203155,Middle,5.68930047845354,0.0350698987257892,0,13220.736135807,8629524.48778418
4223,11,17-2-C-007500,2017,Q2,Commercial,53033007500,719,39237.0679557,241.864532329525,Middle,54.5717217742698,0.336390170138422,0,13220.736135807,8629524.48778418
4224,11,17-2-R-007500,2017,Q2,Residential,53033007500,5941,22284.74093424,137.367258181217,Middle,3.75100840502272,0.0231219084634265,0,13220.736135807,8629524.48778418
4225,11,17-3-C-007500,2017,Q3,Commercial,53033007500,716,41763.2458047,257.436359070489,Middle,58.3285555931564,0.359547987528616,0,13220.736135807,8629524.48778418
4226,11,17-3-R-007500,2017,Q3,Residential,53033007500,6100,22307.41801668,137.507043904888,Middle,3.65695377322623,0.0225421383450637,0,13220.736135807,8629524.48778418
4227,11,17-4-C-007500,2017,Q4,Commercial,53033007500,716,42290.06657214,260.683779562821,Middle,59.064338787905,0.364083491009527,0,13220.736135807,8629524.48778418
4228,11,17-4-R-007500,2017,Q4,Residential,53033007500,6166,31634.75861718,195.002493737307,Middle,5.1305155071651,0.0316254449784798,0,13220.736135807,8629524.48778418
4229,11,18-1-C-007500,2018,Q1,Commercial,53033007500,711,41646.9259521,177.439182914154,Middle,58.5751419860759,0.249562845167586,0,13220.736135807,8629524.48778418
4230,11,18-1-R-007500,2018,Q1,Residential,53033007500,5996,33991.81374708,144.824126130919,Middle,5.66908167896598,0.0241534566595929,0,13220.736135807,8629524.48778418
4231,11,18-2-C-007500,2018,Q2,Commercial,53033007500,708,41713.17606234,177.721445413972,Middle,58.9169153422881,0.2510189906977,0,13220.736135807,8629524.48778418
4232,11,18-2-R-007500,2018,Q2,Residential,53033007500,5985,23337.11656518,99.4291607419132,Middle,3.8992675965213,0.0166130594389162,0,13220.736135807,8629524.48778418
4233,11,18-3-C-007500,2018,Q3,Commercial,53033007500,709,43159.305825,183.8827665105,Middle,60.8734919957687,0.259355100861072,0,13220.736135807,8629524.48778418
4234,11,18-3-R-007500,2018,Q3,Residential,53033007500,6070,19937.85398154,84.9464021333796,Middle,3.28465469218122,0.013994464931364,0,13220.736135807,8629524.48778418
4235,11,18-4-C-007500,2018,Q4,Commercial,53033007500,711,39580.20640266,168.633802450128,Middle,55.6683634355274,0.237178343811714,0,13220.736135807,8629524.48778418
4236,11,18-4-R-007500,2018,Q4,Residential,53033007500,6088,28273.22747766,120.459752245628,Middle,4.64409124140276,0.0197864244818706,0,13220.736135807,8629524.48778418
4237,11,19-1-C-007500,2019,Q1,Commercial,53033007500,714,42599.3224689,235.408023334304,Middle,59.6629166231092,0.329703113913592,0,13220.736135807,8629524.48778418
4238,11,19-1-R-007500,2019,Q1,Residential,53033007500,6140,32787.94592442,181.189396730306,Middle,5.34005633948208,0.0295096737345776,0,13220.736135807,8629524.48778418
4239,11,19-2-C-007500,2019,Q2,Commercial,53033007500,714,37855.95652074,209.195719074705,Middle,53.0195469478151,0.292991203185861,0,13220.736135807,8629524.48778418
4240,11,19-2-R-007500,2019,Q2,Residential,53033007500,6232,20565.991422,113.649680510712,Middle,3.30006280840822,0.0182364699150693,0,13220.736135807,8629524.48778418
4241,11,19-3-C-007500,2019,Q3,Commercial,53033007500,710,37817.46758154,208.983025431422,Middle,53.2640388472394,0.294342289340031,0,13220.736135807,8629524.48778418
4242,11,19-3-R-007500,2019,Q3,Residential,53033007500,6217,19337.87352036,106.862980842951,Middle,3.11048311410005,0.0171888339782774,0,13220.736135807,8629524.48778418
4243,11,19-4-C-007500,2019,Q4,Commercial,53033007500,711,40524.83347668,223.944194221909,Middle,56.9969528504641,0.314970737302263,0,13220.736135807,8629524.48778418
4244,11,19-4-R-007500,2019,Q4,Residential,53033007500,6217,29101.08770874,160.815457555553,Middle,4.68088912799421,0.0258670512394327,0,13220.736135807,8629524.48778418
4245,11,20-1-C-007500,2020,Q1,Commercial,53033007500,704,40466.94310944,105.652657798548,Middle,57.4814532804545,0.150074798009302,0,13220.736135807,8629524.48778418
4246,11,20-1-R-007500,2020,Q1,Residential,53033007500,6280,32846.44706472,85.7567724411942,Middle,5.23032596571974,0.013655537012929,0,13220.736135807,8629524.48778418
4247,11,20-2-C-007500,2020,Q2,Commercial,53033007500,697,32958.10593408,86.0482957292954,Middle,47.2856613114491,0.123455230601572,0,13220.736135807,8629524.48778418
4248,11,20-2-R-007500,2020,Q2,Residential,53033007500,6298,23347.60889568,60.9568389289626,Middle,3.70714653789774,0.00967876134153105,0,13220.736135807,8629524.48778418
4249,11,20-3-C-007500,2020,Q3,Commercial,53033007500,696,33272.82807912,86.8699844593191,Middle,47.80578747,0.12481319606224,0,13220.736135807,8629524.48778418
4250,11,20-3-R-007500,2020,Q3,Residential,53033007500,6267,21597.86009154,56.3885271803517,Middle,3.44628372292006,0.00899769063034174,0,13220.736135807,8629524.48778418
4251,11,20-4-C-007500,2020,Q4,Commercial,53033007500,693,34256.98820718,89.4394677273706,Middle,49.4328834158441,0.129061280991877,0,13220.736135807,8629524.48778418
4252,11,20-4-R-007500,2020,Q4,Residential,53033007500,6135,31538.8706589,82.3429014656688,Middle,5.14081021334963,0.0134218258297749,0,13220.736135807,8629524.48778418
4253,11,21-1-C-007500,2021,Q1,Commercial,53033007500,693,36401.87988402,95.0394337474198,Middle,52.5279652006061,0.137142040039567,0,13220.736135807,8629524.48778418
4254,11,21-1-R-007500,2021,Q1,Residential,53033007500,6221,35253.49004562,92.041173209487,Middle,5.66685260337888,0.0147952376160564,0,13220.736135807,8629524.48778418
4255,11,21-2-C-007500,2021,Q2,Commercial,53033007500,702,34325.04333948,89.6171486948922,Middle,48.8960731331624,0.12765975597563,0,13220.736135807,8629524.48778418
4256,11,21-2-R-007500,2021,Q2,Residential,53033007500,6401,23698.59867678,61.8732166037738,Middle,3.70232755456647,0.00966617975375313,0,13220.736135807,8629524.48778418
4257,11,21-3-C-007500,2021,Q3,Commercial,53033007500,706,37199.60409462,97.122162922495,Middle,52.6906573578187,0.137566803006367,0,13220.736135807,8629524.48778418
4258,11,21-3-R-007500,2021,Q3,Residential,53033007500,6706,23121.79005834,60.3672623878973,Middle,3.44792574684462,0.00900197768981469,0,13220.736135807,8629524.48778418
4259,11,21-4-C-007500,2021,Q4,Commercial,53033007500,719,39161.14442856,102.243428175948,Middle,54.4661257699026,0.142202264500622,0,13220.736135807,8629524.48778418
4260,11,21-4-R-007500,2021,Q4,Residential,53033007500,6882,33546.29403942,87.5839599490166,Middle,4.87449782612903,0.0127265271649254,0,13220.736135807,8629524.48778418
4261,53,17-1-C-003100,2017,Q1,Commercial,53033003100,82,2211.34310334,13.6311272318642,Second lowest,26.9675988212195,0.166233258925174,0,24381.1535872146,23117429.1235759
4262,53,17-1-R-003100,2017,Q1,Residential,53033003100,2706,25454.56781214,156.906656391461,Second lowest,9.40671389953437,0.057984721504605,0,24381.1535872146,23117429.1235759
4263,53,17-2-C-003100,2017,Q2,Commercial,53033003100,81,2007.5155083,12.3746962975788,Second lowest,24.7841420777778,0.15277402836517,0,24381.1535872146,23117429.1235759
4264,53,17-2-R-003100,2017,Q2,Residential,53033003100,2705,17984.40383154,110.859186187199,Second lowest,6.64857812626248,0.0409830632854711,0,24381.1535872146,23117429.1235759
4265,53,17-3-C-003100,2017,Q3,Commercial,53033003100,79,1881.27656472,11.5965361382819,Second lowest,23.813627401519,0.146791596687113,0,24381.1535872146,23117429.1235759
4266,53,17-3-R-003100,2017,Q3,Residential,53033003100,2721,15989.82033384,98.5642051909622,Second lowest,5.87644995730981,0.0362235226721655,0,24381.1535872146,23117429.1235759
4267,53,17-4-C-003100,2017,Q4,Commercial,53033003100,78,2346.09874836,14.461785911517,Second lowest,30.0781890815385,0.185407511686115,0,24381.1535872146,23117429.1235759
4268,53,17-4-R-003100,2017,Q4,Residential,53033003100,2734,22688.5301697,139.856289591629,Second lowest,8.29865770654718,0.0511544585192499,0,24381.1535872146,23117429.1235759
4269,53,18-1-C-003100,2018,Q1,Commercial,53033003100,79,2504.65406988,10.6712263025912,Second lowest,31.7044818972152,0.135078813956851,0,24381.1535872146,23117429.1235759
4270,53,18-1-R-003100,2018,Q1,Residential,53033003100,2721,24364.90772742,103.808125572211,Second lowest,8.9543946076516,0.038150726046384,0,24381.1535872146,23117429.1235759
4271,53,18-2-C-003100,2018,Q2,Commercial,53033003100,79,1910.67556296,8.1405458615504,Second lowest,24.1857666197468,0.103044884323423,0,24381.1535872146,23117429.1235759
4272,53,18-2-R-003100,2018,Q2,Residential,53033003100,2717,16987.4242935,72.37592253319,Second lowest,6.25227246724328,0.02663817538947,0,24381.1535872146,23117429.1235759
4273,53,18-3-C-003100,2018,Q3,Commercial,53033003100,78,1867.50516768,7.9566158477632,Second lowest,23.9423739446154,0.102007895484144,0,24381.1535872146,23117429.1235759
4274,53,18-3-R-003100,2018,Q3,Residential,53033003100,2715,15011.50178946,63.9573882331604,Second lowest,5.52909826499447,0.0235570490729873,0,24381.1535872146,23117429.1235759
4275,53,18-4-C-003100,2018,Q4,Commercial,53033003100,79,2040.27887658,8.6927284187492,Second lowest,25.8263148934177,0.110034536946192,0,24381.1535872146,23117429.1235759
4276,53,18-4-R-003100,2018,Q4,Residential,53033003100,2714,21309.38412738,90.7898871651412,Second lowest,7.85165222084746,0.0334524271058,0,24381.1535872146,23117429.1235759
4277,53,19-1-C-003100,2019,Q1,Commercial,53033003100,78,3715.84093284,20.5341005050766,Second lowest,47.6389863184615,0.263257698783034,0,24381.1535872146,23117429.1235759
4278,53,19-1-R-003100,2019,Q1,Residential,53033003100,2715,24203.25077064,133.749531494085,Second lowest,8.9146411678232,0.0492631791875084,0,24381.1535872146,23117429.1235759
4279,53,19-2-C-003100,2019,Q2,Commercial,53033003100,77,1839.54609252,10.1655116648539,Second lowest,23.8902089937662,0.13201963201109,0,24381.1535872146,23117429.1235759
4280,53,19-2-R-003100,2019,Q2,Residential,53033003100,2723,16670.88347784,92.1249329638966,Second lowest,6.12224879832538,0.0338321457818203,0,24381.1535872146,23117429.1235759
4281,53,19-3-C-003100,2019,Q3,Commercial,53033003100,78,1746.7256481,9.6525768086276,Second lowest,22.3939185653846,0.123750984725995,0,24381.1535872146,23117429.1235759
4282,53,19-3-R-003100,2019,Q3,Residential,53033003100,2723,15387.31488906,85.0318073744157,Second lowest,5.6508684866177,0.0312272520655218,0,24381.1535872146,23117429.1235759
4283,53,19-4-C-003100,2019,Q4,Commercial,53033003100,77,2087.1548559,11.5338219141564,Second lowest,27.1059072194805,0.149789894989044,0,24381.1535872146,23117429.1235759
4284,53,19-4-R-003100,2019,Q4,Residential,53033003100,2716,21916.08309222,121.110419155995,Second lowest,8.06925003395434,0.0445914650795269,0,24381.1535872146,23117429.1235759
4285,53,20-1-C-003100,2020,Q1,Commercial,53033003100,76,2140.42518558,5.58830473218336,Second lowest,28.1634892839474,0.0735303254234653,0,24381.1535872146,23117429.1235759
4286,53,20-1-R-003100,2020,Q1,Residential,53033003100,2722,24093.79614372,62.9050134119622,Second lowest,8.85150482869949,0.0231098506289354,0,24381.1535872146,23117429.1235759
4287,53,20-2-C-003100,2020,Q2,Commercial,53033003100,76,1472.77175178,3.84516936417376,Second lowest,19.3785756813158,0.0505943337391284,0,24381.1535872146,23117429.1235759
4288,53,20-2-R-003100,2020,Q2,Residential,53033003100,2719,18607.58343258,48.5813974024074,Second lowest,6.84353932790732,0.0178673767570457,0,24381.1535872146,23117429.1235759
4289,53,20-3-C-003100,2020,Q3,Commercial,53033003100,77,1479.38106696,3.86242521948032,Second lowest,19.2127411293506,0.0501613664867574,0,24381.1535872146,23117429.1235759
4290,53,20-3-R-003100,2020,Q3,Residential,53033003100,2723,16547.08421436,43.2017664723411,Second lowest,6.07678450766067,0.0158655036622626,0,24381.1535872146,23117429.1235759
4291,53,20-4-C-003100,2020,Q4,Commercial,53033003100,77,1914.36749844,4.99810459283648,Second lowest,24.8619155641558,0.0649104492576166,0,24381.1535872146,23117429.1235759
4292,53,20-4-R-003100,2020,Q4,Residential,53033003100,2719,23299.94129988,60.832386529049,Second lowest,8.56930536957705,0.0223730733832471,0,24381.1535872146,23117429.1235759
4293,53,21-1-C-003100,2021,Q1,Commercial,53033003100,76,2090.69324508,5.45846266140736,Second lowest,27.5091216457895,0.071821877123781,0,24381.1535872146,23117429.1235759
4294,53,21-1-R-003100,2021,Q1,Residential,53033003100,2714,25435.34040324,66.4075689716781,Second lowest,9.37190140134119,0.0244685220971548,0,24381.1535872146,23117429.1235759
4295,53,21-2-C-003100,2021,Q2,Commercial,53033003100,76,1762.882131,4.602600745552,Second lowest,23.1958175131579,0.0605605361256842,0,24381.1535872146,23117429.1235759
4296,53,21-2-R-003100,2021,Q2,Residential,53033003100,2715,18432.61571766,48.1245849354947,Second lowest,6.7891770599116,0.0177254456484327,0,24381.1535872146,23117429.1235759
4297,53,21-3-C-003100,2021,Q3,Commercial,53033003100,77,1705.56500328,4.45295497506176,Second lowest,22.1501948477922,0.0578305840917112,0,24381.1535872146,23117429.1235759
4298,53,21-3-R-003100,2021,Q3,Residential,53033003100,2722,16540.89118026,43.1855974597539,Second lowest,6.07674180024247,0.0158653921600859,0,24381.1535872146,23117429.1235759
4299,53,21-4-C-003100,2021,Q4,Commercial,53033003100,80,2224.08062196,5.80671557604032,Second lowest,27.8010077745,0.072583944700504,0,24381.1535872146,23117429.1235759
4300,53,21-4-R-003100,2021,Q4,Residential,53033003100,2723,23682.52749738,61.831257347969,Second lowest,8.69721905889827,0.022707035383022,0,24381.1535872146,23117429.1235759
4301,125,17-1-C-003000,2017,Q1,Commercial,53033003000,159,5534.84253042,34.1177914121671,Second lowest,34.81033038,0.214577304479038,0,16061.947620856,16072222.0089564
4302,125,17-1-R-003000,2017,Q1,Residential,53033003000,2553,23674.91501304,145.936547910133,Second lowest,9.27337054956522,0.0571627684724377,0,16061.947620856,16072222.0089564
4303,125,17-2-C-003000,2017,Q2,Commercial,53033003000,157,5158.32652998,31.7968772586473,Second lowest,32.8555829935032,0.202527880628327,0,16061.947620856,16072222.0089564
4304,125,17-2-R-003000,2017,Q2,Residential,53033003000,2556,16158.04907226,99.6011981994174,Second lowest,6.32161544298122,0.0389676049293495,0,16061.947620856,16072222.0089564
4305,125,17-3-C-003000,2017,Q3,Commercial,53033003000,157,5194.58051748,32.0203535321973,Second lowest,33.0865001113376,0.203951296383422,0,16061.947620856,16072222.0089564
4306,125,17-3-R-003000,2017,Q3,Residential,53033003000,2583,14293.95945672,88.1106055895939,Second lowest,5.53385964255517,0.0341117327098699,0,16061.947620856,16072222.0089564
4307,125,17-4-C-003000,2017,Q4,Commercial,53033003000,152,5288.7999393,32.6011394466948,Second lowest,34.7947364427632,0.214481180570361,0,16061.947620856,16072222.0089564
4308,125,17-4-R-003000,2017,Q4,Residential,53033003000,2615,20411.41124358,125.819708042097,Second lowest,7.8055109918088,0.0481146111059644,0,16061.947620856,16072222.0089564
4309,125,18-1-C-003000,2018,Q1,Commercial,53033003000,149,5063.38714662,21.5728594016188,Second lowest,33.9824640712752,0.144784291286032,0,16061.947620856,16072222.0089564
4310,125,18-1-R-003000,2018,Q1,Residential,53033003000,2640,22182.07305378,94.5080297770772,Second lowest,8.40230039915909,0.0357984961276808,0,16061.947620856,16072222.0089564
4311,125,18-2-C-003000,2018,Q2,Commercial,53033003000,148,5117.5787541,21.803745939634,Second lowest,34.578234825,0.14732260770023,0,16061.947620856,16072222.0089564
4312,125,18-2-R-003000,2018,Q2,Residential,53033003000,2665,15492.58964448,66.0070913973952,Second lowest,5.81335446321951,0.0247681393611239,0,16061.947620856,16072222.0089564
4313,125,18-3-C-003000,2018,Q3,Commercial,53033003000,143,5348.7682998,22.788742626652,Second lowest,37.4039741244755,0.159361836550014,0,16061.947620856,16072222.0089564
4314,125,18-3-R-003000,2018,Q3,Residential,53033003000,2679,13822.16627106,58.8901541511444,Second lowest,5.15944989587906,0.0219821404072954,0,16061.947620856,16072222.0089564
4315,125,18-4-C-003000,2018,Q4,Commercial,53033003000,142,5199.27220998,22.1518057238652,Second lowest,36.6145930280282,0.155998631858206,0,16061.947620856,16072222.0089564
4316,125,18-4-R-003000,2018,Q4,Residential,53033003000,2673,20032.5545151,85.349879338774,Second lowest,7.49440872244669,0.0319303701229981,0,16061.947620856,16072222.0089564
4317,125,19-1-C-003000,2019,Q1,Commercial,53033003000,143,5188.52396898,28.6722910312001,Second lowest,36.2833843984615,0.200505531686714,0,16061.947620856,16072222.0089564
4318,125,19-1-R-003000,2019,Q1,Residential,53033003000,2675,22981.3941459,126.997432254996,Second lowest,8.59117538164486,0.0474756756093444,0,16061.947620856,16072222.0089564
4319,125,19-2-C-003000,2019,Q2,Commercial,53033003000,144,4857.22564782,26.8415040984927,Second lowest,33.7307336654167,0.186399334017311,0,16061.947620856,16072222.0089564
